apps/app_center/app_center/templates/pages/app_modify.html +96,Modify,编辑
apps/app_center/app_center/templates/pages/app_modify.html +3,Modify Application,编辑应用信息
apps/app_center/app_center/templates/pages/app_dashboard.html +31,Most stars,评价最高
DocType: IOT Application,Name,名称
apps/app_center/app_center/templates/pages/app_editor.html +175,No,No
DocType: App Developer,Normal,普通用户
apps/app_center/app_center/templates/pages/app_editor.html +195,OK,OK
apps/app_center/app_center/templates/pages/app_editor.html +3,Online Editor ,在线编辑
DocType: IOT Application,Open,开放
DocType: IOT Application,Owner,所有人
apps/app_center/app_center/templates/pages/app_editor.html +106,Pack changes and install to,打包修改内容并安装到
DocType: App Developer,Power,高级开发者
DocType: IOT Application Issue,Priority,优先
DocType: IOT Application,Private,私有
apps/app_center/app_center/templates/includes/navbar/app_navbar.html +53,Profile,轮廓
DocType: App Device Protocol,Protocol,协议
apps/app_center/app_center/templates/pages/app_store.js +66,Protocol Filter,协议过滤器
DocType: IOT Application,Published,发布时间
apps/app_center/app_center/templates/pages/app_dashboard.html +161,Recently Released,
apps/app_center/app_center/templates/pages/app_dashboard.html +57,Recently updated,最近修改
apps/app_center/app_center/templates/pages/app_issue.py +18,Redis Server is empty in IOT HDB Settings,
DocType: App Center Settings,Release Folder,发布目录
apps/app_center/app_center/templates/pages/app_detail.html +85,Releases,版本列表
DocType: IOT Application Comment,Reply To,回复至
apps/app_center/app_center/templates/pages/app_detail.html +188,Reply to,回复
apps/app_center/app_center/editor.py +379,Request Method Must be POST!,只接受POST请求
apps/app_center/app_center/templates/pages/app_editor.html +158,Revert,重置
apps/app_center/app_center/templates/pages/app_editor.html +144,Revert editor workspace to,重置编辑器工作区内容到
apps/app_center/app_center/appmgr.py +248,Review added!,评测已增加！
apps/app_center/app_center/appmgr.py +273,Review comment added!,评测的评论已增加！
apps/app_center/app_center/appmgr.py +290,Review comment not found!,评测的评论不存在！
apps/app_center/app_center/appmgr.py +288,Review comment removed!,评测的评论已删除！
apps/app_center/app_center/templates/pages/app_detail.html +126,Review content,评测内容
apps/app_center/app_center/appmgr.py +259,Review deleted!,评测已删除！
apps/app_center/app_center/templates/pages/app_review.html +3,Review for,应用评测-
apps/app_center/app_center/templates/pages/app_detail.html +82,Reviews,评测列表
apps/app_center/app_center/templates/pages/app_list.html +31,Search category,搜索类别
apps/app_center/app_center/templates/pages/app_store.html +86,Search supplier,搜索提供商
apps/app_center/app_center/templates/pages/app_modify.html +37,Select Category,选择类别
apps/app_center/app_center/templates/pages/app_modify.html +63,Select Device Supplier,选择设备提供商
apps/app_center/app_center/templates/pages/app_modify.html +50,Select Protocol,选择协议
apps/app_center/app_center/templates/pages/app_editor.html +65,Select a file from the tree.,请从文件树中选择要编辑的文件。
DocType: IOT Application,Star,评星
apps/app_center/app_center/templates/pages/app_dashboard.html +271,Stars,评星
DocType: IOT Application Issue,Status,状态
apps/app_center/app_center/templates/includes/menu/app_side_menu.html +11,Store,商店
apps/app_center/app_center/templates/pages/app_issue.html +198,Submit,提交
DocType: App Device Supplier,Supplier,供应商
apps/app_center/app_center/templates/pages/app_store.js +68,Supplier Filter,提供商过滤器
DocType: App Category,System Manager,系统管理员
apps/app_center/app_center/templates/pages/app_editor.html +73,Tag a new version,发布新版本
DocType: IOT Application Version,Tested,已测试
DocType: IOT Application Version,Tested Date,测试日期
DocType: IOT Application Version,Testing Information,测试详情
DocType: IOT Application Issue,Title,标题
apps/app_center/app_center/templates/pages/app_dashboard.html +262,Total Installation,总安装数量
apps/app_center/app_center/app_center/doctype/iot_application/iot_application.js +6,Update Stars,更新评星
apps/app_center/app_center/templates/pages/app_list.html +164,Upload,上传
apps/app_center/app_center/templates/pages/app_detail.html +252,Upload New Version,上传新版本
apps/app_center/app_center/templates/pages/app_list.html +132,Upload new version,上传新版本
apps/app_center/app_center/templates/pages/app_upload.html +3,Upload release file for ,上传发布包文件
DocType: App Developer,User,用户
DocType: IOT Application Version,Version,版本
apps/app_center/app_center/templates/pages/app_editor.html +187,Version Warning!,版本警告！
apps/app_center/app_center/app_center/doctype/iot_application_version/iot_application_version.py +18,Version must be bigger than {0},版本号必须高于{0}
apps/app_center/app_center/editor.py +347,Version {0}  release file does not exits!,版本{0}对应的文件不存在!
apps/app_center/app_center/editor.py +341,Version {0} does not exits!,版本{0}不存在!
apps/app_center/app_center/templates/pages/app_detail.html +355,Warning!,警告！
apps/app_center/app_center/editor.py +356,Workspace revert success!,工作区重置成功！
apps/app_center/app_center/templates/pages/app_editor.html +178,Yes,是
apps/app_center/app_center/templates/pages/app_editor.py +32,You are not the owner of application {0},应用{0}并不属于您
apps/app_center/app_center/app_center/doctype/iot_application/iot_application.py +57,You have already forked {0} version {1},你已经克隆过应用{0}的版本{1}
apps/app_center/app_center/templates/pages/app_editor.html +191,You need to upgrade application version to be latest first!!!,你需要更新应用到最新版本！！！
apps/app_center/app_center/templates/pages/app_dashboard.html +243,Your Application Statistics,您的应用统计数据
apps/app_center/app_center/templates/pages/app_list.html +17,Your Applications,您的应用列表
apps/app_center/app_center/templates/pages/app_list.html +3,Your applications,您的应用列表
apps/app_center/app_center/templates/pages/app_detail.html +195,Your comment,请输入您的评论
DocType: App Center Settings,e.g. http://localhost:8000,
apps/app_center/app_center/public/ace/worker-coffee.js +1,fs,
apps/app_center/app_center/public/ace/worker-coffee.js +1,module,
apps/app_center/app_center/public/ace/worker-coffee.js +1,path,
apps/app_center/app_center/editor.py +381,pong,
apps/app_center/app_center/public/ace/worker-coffee.js +1,vm,
